Município;1991;2000;2010;Total
270850 SAO LUIS DO QUITUNDE;6,5;17,8;12,55;12,22
270860 SAO MIGUEL DOS CAMPOS;7,32;20,29;20,23;16,46
270870 SAO MIGUEL DOS MILAGRES;8,59;15,99;11,72;12,43
270880 SAO SEBASTIAO;3,25;8,89;9,81;7,98
270890 SATUBA;5,75;22,78;13,49;15,11
270895 SENADOR RUI PALMEIRA;2,26;4,52;1,25;2,7
270900 TANQUE D'ARCA;2,53;10,36;4,71;5,58
270910 TAQUARANA;0,35;18,63;4,25;7,93
270915 TEOTONIO VILELA;5,01;17,06;14,03;12,8
270920 TRAIPU;4,92;9,32;3,83;6,12
270930 UNIAO DOS PALMARES;4,67;16,07;11,7;10,89
270940 VICOSA;4,9;19,93;16,78;14,58
280010 AMPARO DE SAO FRANCISCO;5,55;7,45;7,47;6,96
280020 AQUIDABA;3,39;9,48;9,62;8,08
280030 ARACAJU;7,44;20,59;10,71;13,08
280040 ARAUA;1,96;7,22;6,95;5,5
280050 AREIA BRANCA;2,94;16,48;9,53;10,83
280060 BARRA DOS COQUEIROS;23,29;26,33;14,78;20,35
280067 BOQUIM;2,99;14,15;9,3;9,22
280070 BREJO GRANDE;2,09;10,4;11,62;8,43
280100 CAMPO DO BRITO;8,95;8,1;3,75;6,42
280110 CANHOBA;1,99;5,52;3,39;3,6
280120 CANINDE DE SAO FRANCISCO;2,7;15,29;11,32;11,13
280130 CAPELA;9,36;17,35;14,84;14,13
280140 CARIRA;0,84;8,88;6,75;5,89
280150 CARMOPOLIS;6,62;27,48;22,39;20,86
280160 CEDRO DE SAO JOAO;7,16;6,33;8,2;7,26
280170 CRISTINAPOLIS;6,82;18,47;7,69;11,7
280190 CUMBE;1,61;17,48;3,91;8,03
280200 DIVINA PASTORA;24,56;7,35;12,81;14,06
280210 ESTANCIA;7,46;21,52;14,07;14,86
280220 FEIRA NOVA;0,29;9,2;15,98;9,91
280230 FREI PAULO;5,32;10,49;6,85;7,75
280240 GARARU;4,88;5,57;4,45;4,99
280250 GENERAL MAYNARD;1,59;32,04;21,24;19,71
280260 GRACHO CARDOSO;3,64;8,74;6,99;6,73
280270 ILHA DAS FLORES;2,46;21,08;10,09;12,27
280280 INDIAROBA;5,53;7,65;5,37;6,14
280290 ITABAIANA;3,87;8,67;5,45;6,13
280300 ITABAIANINHA;2,95;7,66;6,42;6,05
280310 ITABI;0,26;9,26;4,74;4,93
280320 ITAPORANGA D'AJUDA;10,97;16,29;17,88;15,77
280330 JAPARATUBA;6,67;16,82;12,03;12,31
280340 JAPOATA;3,33;10,59;7,76;7,72
280350 LAGARTO;3,08;10,69;6,67;7,17
280360 LARANJEIRAS;13,18;26,27;18,18;19,69
280370 MACAMBIRA;3,18;9,07;3,66;5,29
280380 MALHADA DOS BOIS;6,88;9,87;12,27;10,1
280390 MALHADOR;2,59;5,35;3,59;3,97
280400 MARUIM;18,14;26,97;18,12;21,1
280410 MOITA BONITA;0,95;4,95;2,19;2,79
280420 MONTE ALEGRE DE SERGIPE;8,08;7,13;8,8;8,11
280430 MURIBECA;4,8;13,77;8,83;9,55
280440 NEOPOLIS;7,99;21,43;16,45;14,98
280445 NOSSA SENHORA APARECIDA;1,43;3,1;3,67;2,77
280450 NOSSA SENHORA DA GLORIA;7,86;16,16;5,91;9,47
280460 NOSSA SENHORA DAS DORES;4,23;11,78;8,8;8,77
280470 NOSSA SENHORA DE LOURDES;2,84;2,44;5,76;3,89
280480 NOSSA SENHORA DO SOCORRO;9,26;23,19;14,5;16,83
280490 PACATUBA;2,87;17,53;7,81;9,51
280500 PEDRA MOLE;5,71;1,72;9,81;5,85
280510 PEDRINHAS;1,21;6,64;6,6;5,1
280520 PINHAO;5,28;6,62;5,54;5,89
280530 PIRAMBU;4,95;9,99;9,51;8,85
280540 POCO REDONDO;5,53;11,22;6,42;7,83
280550 POCO VERDE;7,07;7,91;5,82;6,86
280560 PORTO DA FOLHA;5,99;15,62;8,22;10,2
280570 PROPRIA;7,34;18,31;10,62;12,42
280580 RIACHAO DO DANTAS;3,71;7,56;2,51;4,58
280590 RIACHUELO;11,58;26,69;19,58;20,14
280600 RIBEIROPOLIS;2,84;8,88;5,51;5,95
280610 ROSARIO DO CATETE;2,85;22,2;16,94;15,27
280620 SALGADO;6,62;10,9;7,61;8,53
280630 SANTA LUZIA DO ITANHY;7,14;14,39;7,9;10,31
280640 SANTANA DO SAO FRANCISCO;...;8,43;9,58;9,12
280650 SANTA ROSA DE LIMA;1,59;11,61;9,8;8,26
280660 SANTO AMARO DAS BROTAS;7,53;20,56;29,41;21,27
280670 SAO CRISTOVAO;10,77;24,23;13,12;16,38
280680 SAO DOMINGOS;3,21;6,35;4,88;5,03
280690 SAO FRANCISCO;3,14;5,39;8,85;6,29
280700 SAO MIGUEL DO ALEIXO;0,9;1,66;3,25;2,06
280710 SIMAO DIAS;6,39;11,41;11;9,96
280720 SIRIRI;7,69;9,88;14,08;11,01
280730 TELHA;4,46;16,17;9,95;10,51
280740 TOBIAS BARRETO;4,14;11,03;6,82;7,56
280750 TOMAR DO GERU;2,26;2,21;7,09;4,15
280760 UMBAUBA;3,06;9,88;5,68;6,52
290010 ABAIRA;3,61;7;7,85;6,33
290020 ABARE;2,47;16,87;14,38;12,94
290030 ACAJUTIBA;5,96;10,55;7,56;8,14
290035 ADUSTINA;2,39;3,19;7,17;4,43
290040 AGUA FRIA;8,65;8,09;8,61;8,44
290050 ERICO CARDOSO;5,62;3,05;3,96;3,97
290060 AIQUARA;1,54;14,02;10,51;8,91
290070 ALAGOINHAS;10,04;24,38;13,25;16,37
290080 ALCOBACA;6,87;13,42;8,72;10,04
290090 ALMADINA;7,93;22,71;13,98;15,18
290100 AMARGOSA;5,94;11,83;11,25;10,12
290110 AMELIA RODRIGUES;11,43;29,66;16,71;19,95
290115 AMERICA DOURADA;6,75;15,9;20,56;15,03
290120 ANAGE;2,05;17,97;6,51;8,04
290130 ANDARAI;5,31;17,29;17,01;13,81
290135 ANDORINHA;6,17;17,27;5,69;9,09
290140 ANGICAL;1,37;19,05;6,52;9,11
290150 ANGUERA;8,17;9,85;13,62;10,96
290160 ANTAS;1,61;15,78;10,71;9,36
290170 ANTONIO CARDOSO;1,72;7,59;4,6;4,76
290180 ANTONIO GONCALVES;4,73;9,3;6,34;6,59
290190 APORA;3,19;5,2;3,93;4,16
290195 APUAREMA;1,68;12,83;12;9,54
290200 ARACATU;1,54;2,99;4,36;3,2
290205 ARACAS;2,09;24,57;13,31;14,88
290210 ARACI;5,14;13,5;6,71;8,55
290220 ARAMARI;10,58;13,17;17,21;14,12
290225 ARATACA;4,79;10,69;6,3;7,21
290230 ARATUIPE;5,38;9,78;7,32;7,7
290240 AURELINO LEAL;8,21;19,38;10,05;12,8
290250 BAIANOPOLIS;2,2;22,92;7,99;10,99
290260 BAIXA GRANDE;9,61;10,95;7,15;9,16
290265 BANZAE;0,7;4,63;4,81;3,51
290270 BARRA;10,39;11,13;6,13;8,79
290280 BARRA DA ESTIVA;0,73;4,92;4,75;3,96
290290 BARRA DO CHOCA;1,61;7,91;5,73;5,75
290300 BARRA DO MENDES;3,85;7,6;11,39;7,88
290310 BARRA DO ROCHA;2,52;14,01;9,8;8,51
290320 BARREIRAS;3,72;12,68;9,16;9,29
290323 BARRO ALTO;1,57;3,6;3,87;3,22
290327 BARROCAS;...;...;6,49;6,49
290330 BARRO PRETO;14,06;16,72;11,74;14,29
290340 BELMONTE;4,5;19,26;14,73;13,18
290350 BELO CAMPO;1,96;11,15;6,43;7,07
290360 BIRITINGA;8,32;1,71;4,79;4,4
290370 BOA NOVA;15,89;34,8;11,67;21,63
290380 BOA VISTA DO TUPIM;8,1;15,24;13,28;12,35
290390 BOM JESUS DA LAPA;5,77;16,17;11,33;11,6
290395 BOM JESUS DA SERRA;1,89;10,93;11,75;8,53
290400 BONINAL;1,86;8,52;8,76;6,59
290405 BONITO;1,17;5,41;7,08;5,05
290410 BOQUIRA;2,07;14,43;10,22;9,55
290420 BOTUPORA;1,43;9,49;5,19;5,63
290430 BREJOES;1,62;5,7;14,62;7,52
290440 BREJOLANDIA;0,81;15,55;14,06;10,43
290450 BROTAS DE MACAUBAS;4,89;19,13;6,51;10,28
290460 BRUMADO;5,27;17,56;9,44;10,99
290470 BUERAREMA;10,38;25,72;11,71;16,1
290475 BURITIRAMA;4,05;8,11;9,43;7,97
290480 CAATIBA;2,87;22,95;2,75;11,51
290485 CABACEIRAS DO PARAGUACU;4,84;3,56;5,09;4,49
290490 CACHOEIRA;10,67;19,32;11,61;13,94
290500 CACULE;6,18;12,89;5,11;7,85
290510 CAEM;5,62;12,83;9,41;9,32
290515 CAETANOS;13,65;34,87;11,1;20,64
290520 CAETITE;2,63;10,53;6,82;6,95
290530 CAFARNAUM;4,37;8,2;4,94;6
290540 CAIRU;3,55;15,5;8,8;8,99
290550 CALDEIRAO GRANDE;4,09;15,15;9,45;8,85
290560 CAMACAN;7,16;23,87;15,04;15,27
290570 CAMACARI;9,41;25,71;15,09;17,41
290580 CAMAMU;2,88;10,71;8,78;7,74
290590 CAMPO ALEGRE DE LOURDES;1,44;8,17;7,17;5,94
290600 CAMPO FORMOSO;2,97;11,38;7,97;7,77
290610 CANAPOLIS;0,4;7,63;7,47;5,39
290620 CANARANA;1,2;7,91;6,6;5,63
290630 CANAVIEIRAS;8,53;20,89;11,75;14,2
290640 CANDEAL;6,06;13,86;5,39;8,4
290650 CANDEIAS;11,04;28,59;17,9;20,13
290660 CANDIBA;1,19;21,23;5,44;8,98
290670 CANDIDO SALES;2,74;18,02;10,07;11,56
290680 CANSANCAO;3,24;20,39;4,46;8,77
290682 CANUDOS;6,48;18,98;6,63;10,34
290685 CAPELA DO ALTO ALEGRE;1,35;9,75;6,16;5,54
290687 CAPIM GROSSO;5,53;14,18;9,8;10,47
290689 CARAIBAS;1,58;15,49;6,52;7,53
290690 CARAVELAS;12,3;16,48;13,59;14,29
290700 CARDEAL DA SILVA;5,91;12,38;23,97;15,8
290710 CARINHANHA;6,9;13,06;8,04;9,34
290720 CASA NOVA;5,16;9,16;7,54;7,54
290730 CASTRO ALVES;9,14;22,54;8,93;12,92
290740 CATOLANDIA;1,09;10,62;3,74;5,54
290750 CATU;7,44;27,04;17,31;18,21
290755 CATURAMA;0,94;9,07;6,67;5,73
290760 CENTRAL;2,63;15,95;10,18;10,73
290770 CHORROCHO;10,83;15,93;7,35;11,27
290780 CICERO DANTAS;6,53;11,14;5,61;7,8
290790 CIPO;5,18;11,58;4,51;7,14
290800 COARACI;11,76;31,92;12,33;19,65
290810 COCOS;7,3;7,19;12,16;9,18
290820 CONCEICAO DA FEIRA;13,02;22,95;17,65;18,31
290830 CONCEICAO DO ALMEIDA;10,87;17,52;24,63;18
290840 CONCEICAO DO COITE;2,3;11,63;6,42;7,18
290850 CONCEICAO DO JACUIPE;6,43;19,92;14,06;14,48
290860 CONDE;8,53;10,87;9,82;9,91
290870 CONDEUBA;2,96;8,17;7,23;6,25
290880 CONTENDAS DO SINCORA;7,02;9,66;10,61;9,34
290890 CORACAO DE MARIA;3,26;9,21;9,28;7,82
290900 CORDEIROS;0,72;7,06;8,36;5,33
290910 CORIBE;12,89;13,4;8,93;11,59
290920 CORONEL JOAO SA;3,68;17,27;3,88;7,88
290930 CORRENTINA;2,97;6,9;6,86;5,93
290940 COTEGIPE;5,16;5,95;10,01;7,33
290950 CRAVOLANDIA;3,15;8,81;6,94;6,65
290960 CRISOPOLIS;2,2;4,57;3,41;3,53
290970 CRISTOPOLIS;1,72;10,25;6,72;6,48
290980 CRUZ DAS ALMAS;10,18;18,86;15,53;15,42
290990 CURACA;5,88;10,14;8,9;8,76
291000 DARIO MEIRA;5,43;19,55;19,17;15,33
291005 DIAS D'AVILA;12,9;30,37;18,89;21,52
291010 DOM BASILIO;0,48;4,22;4,2;3,32
291020 DOM MACEDO COSTA;0,74;8,94;11,21;7,78
291030 ELISIO MEDRADO;1,91;3,84;5,55;3,92
291040 ENCRUZILHADA;3,08;11,65;7,51;8,31
291050 ENTRE RIOS;6,07;13,9;15,25;12,86
291060 ESPLANADA;10,56;20,76;11,4;14,22
291070 EUCLIDES DA CUNHA;3,18;13,16;12,04;10,09
291072 EUNAPOLIS;5,64;17,94;10,77;11,96
291075 FATIMA;1,03;7,57;6,85;5,62
291077 FEIRA DA MATA;1,06;22,12;6,87;10,25
291080 FEIRA DE SANTANA;7,07;17,9;10,4;12,15
291085 FILADELFIA;7,03;16,92;13,35;12,78
291090 FIRMINO ALVES;4,54;17,63;10,55;11,24
291100 FLORESTA AZUL;5,59;19,55;12,96;12,92
291110 FORMOSA DO RIO PRETO;3,77;20,28;12,99;13,46
291120 GANDU;5,13;19,47;8,78;11,16
291125 GAVIAO;5,88;10,27;8,27;8,01
291130 GENTIO DO OURO;4,19;9,06;12,11;8,5
291140 GLORIA;8,67;13,94;6,73;9,6
291150 GONGOGI;15,28;28,34;15,03;19,69
291160 GOVERNADOR MANGABEIRA;6,8;11,07;6;7,88
291165 GUAJERU;1,3;8,26;4;5,26
291170 GUANAMBI;4,05;14,82;7,37;9
291180 GUARATINGA;2,69;8,54;13,71;8,64
291185 HELIOPOLIS;2,94;4,22;5,72;4,56
291190 IACU;9,45;16,43;11,63;12,87
291200 IBIASSUCE;1,28;5,26;5,92;4,36
291210 IBICARAI;10,81;22,78;14,09;16,26
291220 IBICOARA;0,53;5,03;6,51;4,93
291230 IBICUI;8,55;12,01;7,91;9,5
291240 IBIPEBA;3,74;6,37;8,09;6,24
291250 IBIPITANGA;8,03;13,1;12,32;11,31
291260 IBIQUERA;9,11;15,3;9,4;11
291270 IBIRAPITANGA;8,54;24,39;7,65;13,19
291280 IBIRAPUA;1,8;17,58;8,1;9,19
291290 IBIRATAIA;3,78;23,78;12,58;14,33
291300 IBITIARA;12,44;7,68;4,5;8,29
291310 IBITITA;1,36;6,93;7,44;5,58
291320 IBOTIRAMA;7,12;17,82;8,89;11,55
291330 ICHU;2,9;11,94;6,48;6,71
291340 IGAPORA;6,34;13,01;15,1;11,98
291345 IGRAPIUNA;4,25;16,72;5,52;8,99
291350 IGUAI;1,4;14,47;11,61;9,78
291360 ILHEUS;9,75;21,65;12,26;14,93
291370 INHAMBUPE;6,44;11,49;9,15;9,34
291380 IPECAETA;2,01;9,02;10,56;7,66
291390 IPIAU;6,77;20,9;14,75;14,39
291400 IPIRA;2,9;13;8,88;8,56
291410 IPUPIARA;1,91;25,95;12,94;13,58
291420 IRAJUBA;8,95;6,3;9,91;8,53
291430 IRAMAIA;7,51;9,18;6,64;7,93
291440 IRAQUARA;6,57;8,21;9,03;8,15
291450 IRARA;2,73;6,64;5,46;5,12
291460 IRECE;5,04;15,57;8,42;9,98
291465 ITABELA;11,15;14,31;12,31;12,75
291470 ITABERABA;7,19;20,62;12,48;13,96
291480 ITABUNA;9,69;23,96;13,54;16,1
291490 ITACARE;6,74;8,71;8,16;7,96
291500 ITAETE;4,79;21,8;10,49;12,55
291510 ITAGI;4,44;18,23;9,9;11,23
291520 ITAGIBA;5,13;18;18,97;13,94
291530 ITAGIMIRIM;3,25;18,45;14,79;12,57
291535 ITAGUACU DA BAHIA;3,54;9,65;5,58;6,14
291540 ITAJU DO COLONIA;5,41;15,75;13,38;11,86
291550 ITAJUIPE;10,56;26,57;11,67;16,33
291560 ITAMARAJU;2,81;11,74;10,73;8,79
291570 ITAMARI;1,72;8,92;9,94;7,12
291580 ITAMBE;6,71;18,5;8,08;11,84
291590 ITANAGRA;5,7;16,1;15,68;13,49
291600 ITANHEM;5,53;11,8;8,18;8,53
291610 ITAPARICA;19,38;27,22;16,59;21,09
291620 ITAPE;16,72;29,35;19,82;22,81
291630 ITAPEBI;13,62;18,01;14,55;15,45
291640 ITAPETINGA;4,8;18,06;7,56;10,39
291650 ITAPICURU;5,03;7,37;10,27;7,99
291660 ITAPITANGA;7,24;24,39;15,56;15,77
291670 ITAQUARA;2,06;9,3;12,32;8,28
291680 ITARANTIM;1,43;15,53;12,4;10,5
291685 ITATIM;3,12;12,76;11,26;10,1
291690 ITIRUCU;2,68;19,07;11,68;11,89
291700 ITIUBA;1,81;12,71;4,94;6,71
291710 ITORORO;4,51;17,58;7,34;9,92
291720 ITUACU;1,3;8,99;7,17;6,09
291730 ITUBERA;8,33;11,64;7,39;9,07
291733 IUIU;4,81;13,88;11,82;10,52
291735 JABORANDI;1,76;8,6;18,46;10,07
291740 JACARACI;2,07;6,39;4,92;4,67
291750 JACOBINA;4,53;15,65;9,07;10,14
291760 JAGUAQUARA;3,55;12,49;8,29;8,65
291770 JAGUARARI;3,2;13,85;9,88;9,19
291780 JAGUARIPE;5,54;10,62;4,89;6,67
291790 JANDAIRA;2,95;13,62;10,17;9,57
291800 JEQUIE;11,07;22,57;10,34;14,82
291810 JEREMOABO;5,44;10,18;4,2;6,33
291820 JIQUIRICA;2,27;8,11;4,17;5,17
291830 JITAUNA;4,94;23,67;12,73;13,61
291835 JOAO DOURADO;0,85;18,48;6,5;8,74
291840 JUAZEIRO;6,5;17,47;10,82;12,26
291845 JUCURUCU;1,15;7,7;5,41;4,64
291850 JUSSARA;2,06;14,39;6,84;8,24
291855 JUSSARI;5,49;18,69;15,41;13,3
291860 JUSSIAPE;2,7;11,15;3,07;5,7
291870 LAFAIETE COUTINHO;4,05;12,18;11,79;9,44
291875 LAGOA REAL;6,58;12,17;4,28;7,41
291880 LAJE;3,74;4,77;3,77;4,13
291890 LAJEDAO;3,81;20,55;8,43;10,98
291900 LAJEDINHO;6,07;4,82;12,34;7,79
291905 LAJEDO DO TABOCAL;3,45;9,87;9,05;7,95
291910 LAMARAO;4,31;3,11;7,09;4,76
291915 LAPAO;2,4;13,67;8,71;8,8
291920 LAURO DE FREITAS;6,34;22,7;10,98;14,16
291930 LENCOIS;3,88;15,46;9,52;10,34
291940 LICINIO DE ALMEIDA;3,36;11,25;4,41;6,06
291950 LIVRAMENTO DE NOSSA SENHORA;2,07;10,67;6,84;6,87
291955 LUIS EDUARDO MAGALHAES;...;...;7,05;7,05
291960 MACAJUBA;1,8;12,21;12,51;9,4
291970 MACARANI;11,43;18,17;8,46;12,28
291980 MACAUBAS;2,73;16,56;7,8;9,25
291990 MACURURE;19,15;7,92;9,51;10,56
291992 MADRE DE DEUS;16,46;31,95;24,5;25,49
291995 MAETINGA;4,96;6,47;3,27;5,24
292000 MAIQUINIQUE;2,67;7,95;12,7;8,52
292010 MAIRI;2,27;12,94;6,23;7,51
292020 MALHADA;5,85;11,14;6,57;7,91
292030 MALHADA DE PEDRAS;7,97;5,3;4,42;5,63
292040 MANOEL VITORINO;12,55;14,25;7,32;11,21
292045 MANSIDAO;1,06;18,09;8,65;9,68
292050 MARACAS;2,25;18,59;8,43;10,45
292060 MARAGOGIPE;9,11;16,58;10,12;12,09
292070 MARAU;3,05;12,27;5,75;6,98
292080 MARCIONILIO SOUZA;2,51;13,2;18,75;11,01
292090 MASCOTE;9,42;26,13;15,59;16,76
292100 MATA DE SAO JOAO;14,29;24;14,14;17,46
292105 MATINA;1,12;3,18;5,87;3,87
292110 MEDEIROS NETO;3,34;17,02;10,74;10,36
292120 MIGUEL CALMON;6,11;8,54;9,13;8,13
292130 MILAGRES;5,78;17,02;13,95;12,99
292140 MIRANGABA;4,46;9,85;8,53;7,85
292145 MIRANTE;6,14;20,01;6,65;12,51
292150 MONTE SANTO;2,61;10,29;4,87;5,94
292160 MORPARA;0,6;14,82;13,65;10,75
292170 MORRO DO CHAPEU;3,13;11,12;8,31;7,76
292180 MORTUGABA;0,85;16,9;5,33;7,54
292190 MUCUGE;2,47;9,8;10,36;8,07
292200 MUCURI;3,73;9,41;8,98;8,31
292205 MULUNGU DO MORRO;10,91;12,16;7,28;9,99
292210 MUNDO NOVO;6,84;13,92;9,14;9,88
292220 MUNIZ FERREIRA;6,92;23,48;11,37;14,73
292225 MUQUEM DE SAO FRANCISCO;1,65;6,07;12,68;7,76
292230 MURITIBA;13,9;18,75;16,74;16,78
292240 MUTUIPE;2,53;11,24;6,49;6,98
292250 NAZARE;8,84;28,22;12,21;17,06
292260 NILO PECANHA;4,96;11,67;4,36;6,82
292265 NORDESTINA;1,43;7,91;9,54;7,09
292270 NOVA CANAA;6,99;9,47;6,99;7,81
292273 NOVA FATIMA;3,16;8,69;7,67;6,68
292275 NOVA IBIA;2,97;8,71;5,13;5,26
292280 NOVA ITARANA;2,38;10,9;18,98;11,08
292285 NOVA REDENCAO;2,9;8,84;15,79;9,58
292290 NOVA SOURE;12,11;14,18;7,37;11,1
292300 NOVA VICOSA;2,05;14,77;11,28;10,46
292303 NOVO HORIZONTE;1,2;5,25;9,16;5,56
292305 NOVO TRIUNFO;0,24;10,49;17,18;10,9
292310 OLINDINA;4,4;11,59;6,83;8,08
292320 OLIVEIRA DOS BREJINHOS;2,43;11,1;15,46;9,88
292330 OURICANGAS;4,55;9,9;5,82;6,92
292335 OUROLANDIA;5,62;19,52;5,34;10,14
292340 PALMAS DE MONTE ALTO;2;14,34;6,45;7,33
292350 PALMEIRAS;0,83;12,53;8,4;7,72
292360 PARAMIRIM;7,6;13,6;10,19;10,4
292370 PARATINGA;2,34;12,01;8,94;8,21
292380 PARIPIRANGA;2,66;4,5;4,11;3,79
292390 PAU BRASIL;3,65;12,13;6,5;7,41
292400 PAULO AFONSO;9,43;20,92;9,8;13,39
292405 PE DE SERRA;4,48;9,13;7,74;7,28
292410 PEDRAO;3,52;16,33;8,47;9,49
292420 PEDRO ALEXANDRE;15,54;10,99;5,17;9,91
292430 PIATA;0,23;9,74;6,66;5,96
292440 PILAO ARCADO;2,96;14,66;8,28;8,72
292450 PINDAI;2,65;12,62;5,14;6,83
292460 PINDOBACU;5,11;16,17;9,64;10,2
292465 PINTADAS;4,22;6,32;7,64;6,27
292467 PIRAI DO NORTE;1,13;16,52;5,17;7,33
292470 PIRIPA;3,46;16,52;9,98;11,66
292480 PIRITIBA;4,49;11,94;9,17;8,44
292490 PLANALTINO;2,1;8,71;6,67;5,77
292500 PLANALTO;1,81;10,72;10,18;7,95
292510 POCOES;8,9;17,41;14,09;13,98
292520 POJUCA;11,38;20,72;20,22;18,44
292525 PONTO NOVO;6,2;19,84;11,27;12,56
292530 PORTO SEGURO;5,79;16,85;9,83;11,98
292540 POTIRAGUA;10,1;19,3;13,55;14,94
292550 PRADO;2,76;12,53;10,23;9,24
292560 PRESIDENTE DUTRA;3,29;18,15;4,06;8,39
292570 PRESIDENTE JANIO QUADROS;2,4;9,79;8,97;7,55
292575 PRESIDENTE TANCREDO NEVES;1,76;6,38;3,86;4,19
292580 QUEIMADAS;6,01;14,3;11,88;11,17
292590 QUIJINGUE;1,66;14,4;4,17;6,4
292593 QUIXABEIRA;2,74;8,44;5,24;5,4
292595 RAFAEL JAMBEIRO;5,07;10,13;7,72;7,77
292600 REMANSO;3,3;14,26;7,39;8,87
292610 RETIROLANDIA;2,03;10,74;8,94;7,56
292620 RIACHAO DAS NEVES;6,11;19,26;13,89;13,47
292630 RIACHAO DO JACUIPE;3,14;13,01;9,9;9,02
292640 RIACHO DE SANTANA;3,77;12,29;8,24;8,2
292650 RIBEIRA DO AMPARO;8,54;9,8;4,14;7,32
292660 RIBEIRA DO POMBAL;3,18;11,65;8,17;8,02
292665 RIBEIRAO DO LARGO;2,47;13,31;6,05;8,57
292670 RIO DE CONTAS;3,61;11,04;5,35;6,97
292680 RIO DO ANTONIO;1,49;7,69;4,28;4,7
292690 RIO DO PIRES;3,32;14,72;6,57;8,42
292700 RIO REAL;4,01;9,98;4,07;6,02
292710 RODELAS;33,17;18,25;10,97;18,57
292720 RUY BARBOSA;7,14;18,43;13,48;13,26
292730 SALINAS DA MARGARIDA;5,21;13,44;5,48;7,83
292740 SALVADOR;10,77;24,16;12,72;16,24
292750 SANTA BARBARA;3,89;7,93;10,24;7,71
292760 SANTA BRIGIDA;4,72;8,92;4,48;6,16
292770 SANTA CRUZ CABRALIA;3,9;15,6;12,92;13,26
292780 SANTA CRUZ DA VITORIA;4,93;11,21;11,42;9,44
292790 SANTA INES;11,88;13,31;12,9;12,79
292800 SANTALUZ;3,69;14,15;9,72;9,46
292805 SANTA LUZIA;3,48;15,55;7,19;9
292810 SANTA MARIA DA VITORIA;4,53;15,7;7,23;9,09
292820 SANTANA;1,26;10,45;11,17;8,12
292830 SANTANOPOLIS;2,15;4,21;6,33;4,34
292840 SANTA RITA DE CASSIA;2,05;13,7;6,32;7,6
292850 SANTA TERESINHA;4,7;6,58;11,11;7,78
292860 SANTO AMARO;11,86;21,33;13,39;16
292870 SANTO ANTONIO DE JESUS;11,2;18,41;10,48;13,3
292880 SANTO ESTEVAO;3,19;12,38;10,83;9,42
292890 SAO DESIDERIO;1,45;10,74;5,47;5,91
292895 SAO DOMINGOS;3,22;7,22;7,82;6,16
292900 SAO FELIX;9,15;18,63;13,31;13,97
292905 SAO FELIX DO CORIBE;3,07;15,92;8,05;9,63
292910 SAO FELIPE;6,73;9,71;7,15;7,95
292920 SAO FRANCISCO DO CONDE;16,79;32,13;25,48;26,25
292925 SAO GABRIEL;1;17,4;6,8;8,57
292930 SAO GONCALO DOS CAMPOS;12,29;16,4;12,87;13,91
292935 SAO JOSE DA VITORIA;12,7;20,26;11;14,58
292937 SAO JOSE DO JACUIPE;1,55;18,7;8,45;9
292940 SAO MIGUEL DAS MATAS;2,71;3,56;3,85;3,46
292950 SAO SEBASTIAO DO PASSE;12,32;26,2;17,53;19,04
292960 SAPEACU;7,38;16,76;10,67;11,7
292970 SATIRO DIAS;2,95;8,77;5,02;5,9
292975 SAUBARA;14,89;9,76;9,71;10,79
292980 SAUDE;6,21;20,3;15;14,32
292990 SEABRA;2,26;7,69;7,16;6,03
293000 SEBASTIAO LARANJEIRAS;0,73;3,26;5,16;3,39
293010 SENHOR DO BONFIM;5,59;18,49;11,13;11,83
293015 SERRA DO RAMALHO;0,94;10,37;11,83;7,85
293020 SENTO SE;4,88;11,1;8,57;8,46
293030 SERRA DOURADA;3,66;17,56;10,92;11,62
293040 SERRA PRETA;3,7;17,16;9,83;11,17
293050 SERRINHA;7,8;14,46;9,82;11,1
293060 SERROLANDIA;4,98;10,89;8,65;8,46
293070 SIMOES FILHO;6,48;29,86;17,83;19,83
293075 SITIO DO MATO;3,93;8,09;9,65;7,63
293076 SITIO DO QUINTO;1,67;5,12;6,1;4,61
293077 SOBRADINHO;8,61;24,45;12,63;15,68
293080 SOUTO SOARES;1,19;9,01;3,67;4,59
293090 TABOCAS DO BREJO VELHO;3,75;3,87;7,47;5,07
293100 TANHACU;1,08;5,43;7,99;5,39
293105 TANQUE NOVO;2,17;5,71;5,09;4,63
293110 TANQUINHO;9,31;18,75;8,36;12,06
293120 TAPEROA;5,23;10,48;5,41;6,95
293130 TAPIRAMUTA;9,47;9,65;13,97;11,12
293135 TEIXEIRA DE FREITAS;4,37;18,14;10,45;11,67
293140 TEODORO SAMPAIO;7,23;19,09;17,13;14,45
293150 TEOFILANDIA;16,72;21,12;5,9;13,72
293160 TEOLANDIA;3,03;11,17;8,17;7,6
293170 TERRA NOVA;16,26;33,08;16,93;22,5
293180 TREMEDAL;6,26;11,32;10,85;9,8
293190 TUCANO;4,13;14,26;8,84;9,19
293200 UAUA;5,57;12,8;7,12;8,7
293210 UBAIRA;2,22;7,76;7,98;6,34
293220 UBAITABA;4,37;20,68;8,45;11,98
293230 UBATA;6,69;26,41;18,19;17,27
293240 UIBAI;0,78;11,37;7,51;6,82
293245 UMBURANAS;2,64;8,39;19,34;11,73
293250 UNA;8,28;18,48;14,52;14,5
293260 URANDI;4,05;10,75;10,44;8,67
293270 URUCUCA;10,55;27,38;14,43;16,48
293280 UTINGA;2,48;10,53;7,52;7,05
